time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,tau1,tau2,tau3,tau4,tau5,tau6,x,y,z
9.18,0.287496526683497,0.30193134001475,0.0661572750538487,-2.11393234103061e-16,1.20270771172593,0.287496526683497,1.05288570056543,0.456029750011126,0.153625176292958,-1.65461773741201e-16,-0.609654926304021,1.05288570056543,0.627534781488055,0.271800186261054,0.0915627796866204,-9.86175593167896e-17,-0.363362965947637,0.627534781488054,0,0,0,0,0,0,0.390866349315411,0.115574648601544,0.40925280542337
9.19,0.298056464029553,0.306505099146885,0.0676980617086198,-2.13052736139166e-16,1.19659316593903,0.298056464029554,1.05907205664103,0.458709207442376,0.154527819421471,-1.66433964216116e-16,-0.613237026863784,1.05907205664103,0.609707669917303,0.26407884174221,0.08896164913999,-9.58160154268927e-17,-0.353040490882163,0.609707669917302,0,0,0,0,0,0,0.390136985422677,0.119853209110854,0.407485738341636
9.2,0.308677370727244,0.311105265550169,0.0692477443217919,-2.1472181955439e-16,1.19044331692257,0.308677370727244,1.0650792878208,0.461311081636033,0.155404326670577,-1.67378005079949e-16,-0.616715408306546,1.0650792878208,0.591710715456003,0.25628393424224,0.0863357370392096,-9.29877805999716e-17,-0.342619671281414,0.591710715456002,0,0,0,0,0,0,0.389346294582338,0.12415076649921,0.405706885845696
9.21,0.319357447126779,0.315731059753628,0.0708060603088167,-2.16400201532424e-16,1.18425920673209,0.319357447126779,1.07090572306986,0.463834648827282,0.156254454221758,-1.68293633728319e-16,-0.620089103048976,1.07090572306986,0.573549396907077,0.248417836760537,0.0836858427892515,-9.01337158339951e-17,-0.332103679549754,0.573549396907076,0,0,0,0,0,0,0.388493512101761,0.128465651387297,0.403916584381992
9.22,0.330094877141962,0.320381695167288,0.0723727446869309,-2.18087596673967e-16,1.17804188694032,0.330094877141962,1.07654974614133,0.466279208981302,0.157077966250548,-1.69180596166825e-16,-0.623357175231786,1.07654974614133,0.555229193073444,0.240482922296491,0.0810127657950884,-8.72546821269314e-17,-0.321495688091545,0.555229193073443,0,0,0,0,0,0,0.387577923873124,0.132796164898653,0.402115176089061
9.23,0.340887828798064,0.325056378319477,0.0739475301550967,-2.19783717082823e-16,1.17179241831996,0.340887828798064,1.08200979557639,0.468644085793268,0.157874634926529,-1.70038647011047e-16,-0.626518720719733,1.08200979557639,0.536755582758027,0.232481563849493,0.078317305461693,-8.43515404767493e-17,-0.310798869311153,0.536755582758026,0,0,0,0,0,0,0.386598867876662,0.137140580353059,0.40030300864907
9.24,0.351734454779711,0.329754309094127,0.0755301471739427,-2.21488272452002e-16,1.16551187052647,0.351734454779711,1.08728436470423,0.470928626688347,0.158644240413334,-1.70867549486543e-16,-0.629572867101616,1.08728436470423,0.518134044763746,0.224416134418934,0.0756002611940378,-8.14251518814172e-17,-0.30001639561294,0.518134044763745,0,0,0,0,0,0,0.385555735615355,0.141497145032852,0.398480435133819
9.25,0.362632892978761,0.334474680968068,0.0771203240457036,-2.2320097014982e-16,1.15920132178076,0.362632892978761,1.09237200164208,0.4731322028217,0.159386570868646,-1.71667075428852e-16,-0.632518773690281,1.09237200164208,0.499370057893521,0.216289007004205,0.0728624323970952,-7.84763773389035e-17,-0.28915143940127,0.499370057893519,0,0,0,0,0,0,0.384447973477153,0.145864082019329,0.396647813845324
9.26,0.373581267042182,0.339216681248335,0.0787177869941615,-2.24921515305997e-16,1.15286185855204,0.373581267042183,1.09727130929519,0.475254209078482,0.160101422444195,-1.7243700528349e-16,-0.635355631522612,1.09727130929519,0.480469100950275,0.2081025546047,0.0701046184758382,-7.5506077847177e-17,-0.278207173080508,0.480469100950274,0,0,0,0,0,0,0.383275084021009,0.150239592096169,0.3948055081511
9.27,0.384577686919939,0.343979491309463,0.080322260244586,-2.26649610897759e-16,1.14649457524049,0.384577686919939,1.10198094535685,0.477294064073843,0.160788599285765,-1.73177128105958e-16,-0.638082663359542,1.10198094535685,0.461436652736926,0.199859150219806,0.0673276188352389,-7.25151144042059e-17,-0.267186769055016,0.461436652736926,0,0,0,0,0,0,0.382036627183093,0.154621855716555,0.39295388631427
9.28,0.395620249412865,0.348762286830788,0.0819334661036747,-2.28384957835937e-16,1.14010057386008,0.395620249412865,1.10649962230837,0.479251210152925,0.161447913533185,-1.7388724156173e-16,-0.640699123686044,1.10649962230837,0.442278192056398,0.191561166848916,0.0645322328802704,-6.95043480079589e-17,-0.256093399729159,0.442278192056396,0,0,0,0,0,0,0.38073222139975,0.159009035030485,0.39109332131864
9.29,0.406707038720549,0.353564238033748,0.0835511250394939,-2.30127255051066e-16,1.1336809637213,0.406707038720549,1.1108261074191,0.481125113390865,0.162079185320339,-1.74567151926266e-16,-0.643204298711138,1.1108261074191,0.422999197711611,0.183210977491422,0.061719260015905,-6.64746396564048e-17,-0.244930237507301,0.42299919771161,0,0,0,0,0,0,0.379361544643934,0.16339927596853,0.389224190688907
9.3,0.417836126989214,0.358384509919182,0.0851749557614188,-2.31876199579486e-16,1.12723686111394,0.417836126989214,1.1149592227464,0.482915263592796,0.162682242775156,-1.75216674085001e-16,-0.645597506367885,1.1149592227464,0.403605148505483,0.174810955146713,0.0588894996471151,-6.34268503475114e-17,-0.233700454793803,0.403605148505482,0,0,0,0,0,0,0.37792433537203,0.167790710378102,0.387346876306128
9.31,0.429005574859597,0.363222262504631,0.0868046753000743,-2.33631486649442e-16,1.12076938898984,0.429005574859597,1.11889784513568,0.48462117429384,0.163256922019616,-1.75835631533351e-16,-0.647878096313389,1.11889784513568,0.38410152324094,0.166363472814183,0.0560437511788736,-6.0361841079248e-17,-0.222407223993032,0.384101523240938,0,0,0,0,0,0,0.376420393378179,0.172181458208107,0.385461764218665
9.32,0.440213432014825,0.368076651061636,0.0884399990872752,-2.3539280976718e-16,1.11427967664563,0.440213432014825,1.12264090622036,0.486242382759118,0.163803067169751,-1.76423856376714e-16,-0.650045449928802,1.12264090622036,0.364493800720899,0.157870903493221,0.0531828140161531,-5.72804728495827e-17,-0.211053717509351,0.364493800720897,0,0,0,0,0,0,0.374849580553435,0.176569629737668,0.383569244448743
9.33,0.451457737728306,0.372946826353041,0.0900806410359669,-2.37159860803054e-16,1.10776885940553,0.451457737728306,1.12618739242192,0.487778449983741,0.164320530335641,-1.76981189330465e-16,-0.652098980319315,1.12618739242192,0.344787459748281,0.149335620183217,0.0503074875639259,-5.41836066564838e-17,-0.199643107747122,0.344787459748279,0,0,0,0,0,0,0.373211821547314,0.180953327844456,0.381669710794838
9.34,0.462736521411597,0.377831934870289,0.091726313620166,-2.38932330077618e-16,1.10123807830409,0.462736521411597,1.12953634494983,0.489228960692817,0.164809171621415,-1.77507479719959e-16,-0.654038132314164,1.12953634494983,0.324987979126009,0.140759995883565,0.047418571227165,-5.10721034979202e-17,-0.18817856711071,0.324987979126007,0,0,0,0,0,0,0.371507104329506,0.185330650307983,0.379763560630089
9.35,0.474047803162294,0.382731119070726,0.0933767279549005,-2.40709906447733e-16,1.09468847976892,0.474047803162294,1.13268685980162,0.490593523341445,0.165268859125252,-1.78002585480532e-16,-0.65586238246663,1.13268685980162,0.305100837657002,0.132146403593655,0.0445168644108424,-4.79468243718603e-17,-0.176663268004478,0.305100837657,0,0,0,0,0,0,0.369735480649788,0.189699692143105,0.377851194696923
9.36,0.485389594311907,0.387643517614897,0.0950315938761505,-2.4249227739266e-16,1.0881212153035,0.485389594311907,1.13563808776283,0.49187177011472,0.165699468939383,-1.78466373157498e-16,-0.657571239054035,1.13563808776282,0.285131514144182,0.123497216312878,0.0416031665199312,-4.48086302762727e-17,-0.165100382832791,0.285131514144181,0,0,0,0,0,0,0.367897066394415,0.194058547958819,0.375933016898129
9.37,0.49675989797374,0.392568265603849,0.0966906200207886,-2.44279129100165e-16,1.08153744116991,0.49675989797374,1.13838923440703,0.493063356927731,0.166100885150086,-1.78898717906152e-16,-0.659164242077749,1.13838923440703,0.26508548739047,0.114814807040625,0.0386782769594037,-4.16583822091257e-17,-0.153493084000012,0.265085487390468,0,0,0,0,0,0,0.365992041837531,0.198405314337366,0.374009434084584
9.38,0.508156709590775,0.397504494816431,0.0983535139065203,-2.46070146552617e-16,1.07493831807159,0.508156709590775,1.14093956009584,0.494167963425559,0.166472999837689,-1.79299503491768e-16,-0.66064096326318,1.14093956009584,0.244968236198787,0.106101548776288,0.035742995134233,-3.84969411683883e-17,-0.141844543910505,0.244968236198785,0,0,0,0,0,0,0.36402065178641,0.202738092228516,0.372080855839872
9.39,0.51957801748355,0.40245133394659,0.100019982011825,-2.47865013613085e-16,1.06832501083613,0.51957801748355,1.14328837997889,0.495185292983281,0.166815713076571,-1.79668622289601e-16,-0.662001006059784,1.14328837997889,0.224785239372051,0.0973598145192563,0.0327981204493907,-3.53251681520284e-17,-0.130157934968632,0.224785239372049,0,0,0,0,0,0,0.361983205619602,0.207054989353868,0.37014769426202
9.4,0.531021803398038,0.407407908840676,0.101689729855896,-2.49663413111443e-16,1.06169868809797,0.531021803398038,1.14543506399384,0.496115072705967,0.167128932935161,-1.80005975284883e-16,-0.663244005641059,1.14543506399384,0.204541975713188,0.0885919772689229,0.0298444523098503,-3.21439241580149e-17,-0.11843642957876,0.204541975713186,0,0,0,0,0,0,0.35988007721735,0.211354122615903,0.368210363742589
9.41,0.542486043053531,0.41237334273474,0.103362462078581,-2.51465026930468e-16,1.05506052198123,0.542486043053531,1.14737903686639,0.49695705342868,0.167412575475936,-1.80311472072829e-16,-0.664369628904547,1.14737903686639,0.184243924025114,0.079800410024678,0.0268827901205839,-2.89540701843161e-17,-0.106683200145249,0.184243924025112,0,0,0,0,0,0,0.357711704783918,0.215633620506504,0.366269280743382
9.42,0.553968706690516,0.41734675649183,0.105037882520322,-2.53269536091936e-16,1.0484116877824,0.553968706690516,1.14911977811026,0.497711009716478,0.167666564755424,-1.80585030858631e-16,-0.665377574471833,1.14911977811026,0.163896563110753,0.0709874857859128,0.0239139332865644,-2.57564672289008e-17,-0.0949014190724659,0.163896563110751,0,0,0,0,0,0,0.35547859056176,0.219891625509612,0.364324863570997
9.43,0.565467759618559,0.4223272688393,0.106715694302098,-2.55076620842727e-16,1.04175336365315,0.565467759618559,1.15065682202719,0.498376739864414,0.167890832824201,-1.80826578457461e-16,-0.666267572688547,1.15065682202719,0.143505371773024,0.0621555775520183,0.020938681212764,-2.25519762897372e-17,-0.0830942587647722,0.143505371773022,0,0,0,0,0,0,0.353181300437737,0.224126296492683,0.362377532149493
9.44,0.576981162764182,0.427313996606099,0.108395599905364,-2.56885960740923e-16,1.03508673028309,0.576981162764182,1.15198975770698,0.498954065897533,0.168085319726896,-1.81036050294473e-16,-0.66703938562436,1.15198975770698,0.123075828814849,0.053307058322386,0.0179578333041556,-1.93414583647939e-17,-0.0712648916265328,0.123075828814848,0,0,0,0,0,0,0.3508204634419,0.22833581108161,0.360427707791422
9.45,0.588506873218747,0.432306054960081,0.11007730125199,-2.58697234741905e-16,1.02841297058248,0.588506873218747,1.15311822902743,0.499442833570874,0.168249973502185,-1.81213390404798e-16,-0.66769280707299,1.15311822902743,0.10261341303915,0.0444443010964073,0.0149721889657118,-1.61257744520399e-17,-0.0594164900621116,0.102613413039148,0,0,0,0,0,0,0.348396771139611,0.232518368013801,0.358475812967488
9.46,0.600042844786332,0.437302557645298,0.111760499784204,-2.60510121284457e-16,1.02173326936505,0.600042844786332,1.15404193465438,0.499842912369471,0.168384750182794,-1.81358551433547e-16,-0.668227662552196,1.15404193465438,0.0821236032488455,0.0355696788734729,0.011982547602405,-1.29057855494431e-17,-0.0475522264758717,0.0821236032488439,0,0,0,0,0,0,0.345910976918094,0.236672189464132,0.356522271075099
9.47,0.611587028531615,0.442302617219301,0.113444896544531,-2.62324298376864e-16,1.01504881303072,0.611587028531615,1.1547606280417,0.500154195508352,0.1684896137955,-1.81471494635814e-16,-0.668643809303783,1.1547606280417,0.0616118782468579,0.0266855646529735,0.00898970861920782,-9.68235265497206e-18,-0.0356752732721762,0.0616118782468555,0,0,0,0,0,0,0.343363895168778,0.240795523338571,0.354567506206074
9.48,0.623137373327752,0.447305345290446,0.115130192255736,-2.64139443683012e-16,1.00836078924837,0.623137373327752,1.15527411743129,0.500376599932537,0.168564536361129,-1.81552189876667e-16,-0.668941136293597,1.15527411743129,0.0410837168361066,0.0177943314343005,0.00599447142109278,-6.45633676659539e-18,-0.0237888028553895,0.0410837168361042,0,0,0,0,0,0,0.340756400367054,0.244886645530313,0.352611942913776
9.49,0.63469182640426,0.452309852755183,0.116816087400758,-2.65955234608486e-16,1.00167038663861,0.63469182640426,1.15558226585307,0.500510066317042,0.168609497894555,-1.81600615631159e-16,-0.669119564211528,1.15558226585307,0.0205445978195152,0.00889835221684621,0.00299763541303296,-3.22859888228215e-18,-0.0118959876298765,0.0205445978195128,0,0,0,0,0,0,0.338089426051387,0.24894386213339,0.350656005979939
9.5,0.646248333894893,0.457315250035368,0.118502282302661,-2.67771348386674e-16,0.994978794456525,0.646248333894893,1.15568499112501,0.500554559066876,0.168624486404706,-1.8161675898432e-16,-0.669179045471513,1.155684991125,7.89491928622333e-16,3.94745964311167e-16,1.97372982155583e-16,0,1.57898385724467e-15,-7.89491928622333e-16,0,0,0,0,0,0,0.335363963703956,0.252965511608796,0.348700120181449
9.51,0.657804841385526,0.462320647315552,0.120188477204563,-2.69587462164861e-16,0.988287202274439,0.657804841385527,1.15558226585307,0.500510066317042,0.168609497894555,-1.81600615631159e-16,-0.669119564211528,1.15558226585307,-0.0205445978195119,-0.00889835221684572,-0.00299763541303266,3.22859888228208e-18,0.0118959876298788,-0.0205445978195143,0,0,0,0,0,0,0.332581061535273,0.256949966898309,0.346744710057363
9.52,0.669359294462034,0.46732515478029,0.121874372349586,-2.71403253090336e-16,0.981596799664679,0.669359294462034,1.15527411743129,0.500376599932537,0.168564536361129,-1.81552189876667e-16,-0.668941136293597,1.15527411743129,-0.0410837168361051,-0.017794331434301,-0.00599447142109288,6.45633676659563e-18,0.0237888028553922,-0.0410837168361075,0,0,0,0,0,0,0.329741823175484,0.260895637481317,0.344790199676424
9.53,0.680909639258173,0.472327882851434,0.12355966806079,-2.73218398396484e-16,0.974908775882331,0.680909639258173,1.1547606280417,0.500154195508352,0.1684896137955,-1.81471494635813e-16,-0.668643809303782,1.1547606280417,-0.061611878246854,-0.0266855646529727,-0.00898970861920743,9.68235265497189e-18,0.0356752732721778,-0.0616118782468563,0,0,0,0,0,0,0.326847406275309,0.264800971370134,0.342837012405332
9.54,0.692453823003455,0.477327942425438,0.125244064821118,-2.75032575488891e-16,0.968224319548001,0.692453823003455,1.15404193465438,0.499842912369471,0.168384750182794,-1.81358551433547e-16,-0.668227662552196,1.15404193465438,-0.0821236032488422,-0.0355696788734721,-0.0119825476024047,1.29057855494428e-17,0.0475522264758733,-0.0821236032488445,0,0,0,0,0,0,0.323899021019796,0.268664457039413,0.340885570678056
9.55,0.70398979457104,0.482324445110654,0.126927263353332,-2.76845462031443e-16,0.961544618330571,0.70398979457104,1.15311822902743,0.499442833570874,0.168249973502185,-1.81213390404798e-16,-0.66769280707299,1.15311822902743,-0.102613413039147,-0.0444443010964066,-0.0149721889657115,1.61257744520398e-17,0.0594164900621132,-0.102613413039149,0,0,0,0,0,0,0.320897928558315,0.272484625285501,0.338936295766423
9.56,0.715515505025605,0.487316503464636,0.128608964699958,-2.78656736032425e-16,0.954870858629964,0.715515505025605,1.15198975770698,0.498954065897533,0.168085319726896,-1.81036050294473e-16,-0.66703938562436,1.15198975770698,-0.123075828814848,-0.053307058322386,-0.0179578333041556,1.93414583647941e-17,0.0712648916265359,-0.12307582881485,0,0,0,0,0,0,0.317845439354408,0.276260051011724,0.336989607552269
9.57,0.727028908171228,0.492303231231435,0.130288870303223,-2.8046607593062e-16,0.948204225259899,0.727028908171228,1.15065682202719,0.498376739864414,0.167890832824201,-1.80826578457461e-16,-0.666267572688547,1.15065682202719,-0.143505371773023,-0.0621555775520182,-0.0209386812127639,2.25519762897373e-17,0.0830942587647753,-0.143505371773024,0,0,0,0,0,0,0.314742911459322,0.279989354935838,0.335045924301388
9.58,0.738527961099271,0.497283743578905,0.131966682085,-2.82273160681411e-16,0.941545901130655,0.738527961099271,1.14911977811026,0.497711009716478,0.167666564755424,-1.80585030858631e-16,-0.665377574471833,1.14911977811026,-0.16389656311075,-0.0709874857859125,-0.0239139332865643,2.57564672289008e-17,0.0949014190724682,-0.163896563110753,0,0,0,0,0,0,0.311591748713254,0.283671205216069,0.333105662439545
9.59,0.750010624736256,0.502257157335996,0.133642102526741,-2.84077669842879e-16,0.934897066931823,0.750010624736256,1.14737903686639,0.49695705342868,0.167412575475936,-1.80311472072829e-16,-0.664369628904547,1.14737903686639,-0.184243924025111,-0.0798004100246776,-0.0268827901205837,2.89540701843163e-17,0.106683200145252,-0.184243924025114,0,0,0,0,0,0,0.308393398878487,0.287304318992422,0.331169236330786
9.6,0.761474864391748,0.507222591230059,0.135314834749426,-2.85879283661904e-16,0.928258900815076,0.761474864391748,1.14543506399384,0.496115072705967,0.167128932935161,-1.80005975284883e-16,-0.663244005641059,1.14543506399384,-0.204541975713185,-0.0885919772689224,-0.0298444523098501,3.21439241580148e-17,0.118436429578762,-0.204541975713187,0,0,0,0,0,0,0.305149351708771,0.290887463840148,0.329237058058306
